"Herzlich willkommen","2099","Österreich","302003","","oesteuropabrueckler20jahre","VOB","TSS-Tonstudio Stubai","31,00","302003","","","31.05.99","TSS","15.85",""
"Iltalenolla (Flying in the Evening)","2101","Finnland","Ilmavoimien","","","KOB","","","","","","01.06.99","Ilmavoimien","",""
"LIVE ! Blechbläserensemble des Tiroler Landeskonservatorium","2102","Österreich","TSS","","oestlandeskonservato","BBE","TSS-Tonstudio Stubai","31,00","309003","","","01.06.99","TSS","15.85",""
"100 Jahre Musikkapelle Aldrans 1897-1997","2103","Österreich","310002","","oestmusikkapellealdrans","VOB","TSS-Tonstudio Stubai","31,00","310002","","","01.06.99","TSS","15.85",""
"Happy Dancing","2104","Österreich","303002","","oesthappydancing","VOB","TSS-Tonstudio Stubai","31,00","303002","","","01.06.99","TSS","15.85",""
"Ein Leben voll Musik","2105","Österreich","70011","","oesteinlebenvoll","VOB","TSS-Tonstudio Stubai","31,00","70011","","","01.06.99","TSS","15.85",""
"Canzonen - Sonaten - Suiten  -  Geistliche Konzerte  ","2106","Österreich","TSS","","oestderblaeserkreis","BBE","TSS-Tonstudio Stubai","31,00","307004","","","01.06.99","TSS","15.85",""
"So klingt`s bei uns ","2107","Österreich","TSS","","oestsoklingtsbeiuns","VOB","TSS-Tonstudio Stubai","31,00","305004","","","01.06.99","TSS","15.85",""
"Loch Ness","2110","Schweiz","Artlab","","","KOB","","","","","","07.06.99","Artlab","",""
"Music ","2113","Schweiz","Amos 5809","","chmusicspielstgallen","KOB","Amos","34,00","5809","","","08.06.99","Amos","17.38",""
"20 Marschmusik-Welthits Vol. 2","2114","International","Amos 5834","Beim Tonstudio AMOS AG ist man der Überzeugung, daß der Marsch in seiner jeweiligen landesspezifischen Ausformung nationales Kulturgut darstellt, selbst wenn man in manchen Kreis mit dieser Haltung gegen den Strom schwimmen mag. Aus den bisherigen Produktionen wurde hier eine neue Folge von Märschen aus neun Ländern ausgewählt und zusammengestellt, welche den genannten Kriterien in idealer Weise entsprechen. »Ausgetretene Marschpfade« wurden nicht beschritten. Stattdessen werden echte Leckerbissen geboten: beschwingte Märsche aus Europa und Nordamerika.","ch20marschmusik","KOB","Amos","34,00","5834","","","08.06.99","Amos","17.38",""
"Brazz Jazz","2116","Schweiz","Obrasso Records CD869","Origineller Versuch des Zusammenwirkens von Brassband und Jazzsolisten.","chbrazz","BRB","Bauer Studios","38,90","CD869","","","10.06.99","Obrasso","19.89",""
"Highlights European Brass Band Championships 1999","2117","international","WWM500.048","","inthighlights1999","BRBBBE","Carpe Diem Musikverlag","39,90","WWM500.048","2","","10.06.99","WWM","20.4",""
"Requiem","2118","Ungarn","BMC 96003-3","Eine der besten und überzeugendsten Produktionen in der sinfonischen Blasmusik überhaupt!","","KOB","","","","","","12.06.99","BMC","",""
"Suites – Wind Master Series Vol. 4","2120","Japan","KOCD 2404/05","","jpsuites","KOB","Molenaar Edition BV","64,00","2404/5","2","","16.06.99","KOCD","32.72",""
"Ouvertures 2 – Wind Master Series Vol. 5","2121","Japan","KOCD 2406","","jpovertures2","KOB","Molenaar Edition BV","44,50","KOCD2406","","","16.06.99","KOCD","22.75",""
"Tonepleromas 55  ","2122","Japan","KOCD 2907","","jptonepleromas55","KOB","Molenaar Edition BV","44,50","KOCD2907","","","16.06.99","KOCD","22.75",""
"Harlem Nocturne","2123","Schweiz","Amos5772","","chharlemnocturne","KMH","Amos","34,00","5772","","","17.06.99","Amos","17.38",""
"Musikverein Jonen","2124","Schweiz","Amos5708","","chmusikvereinjonen","KOBVOB","Amos","34,00","5708","","","17.06.99","Amos","17.38",""
"Funk Rock Latin  Rhythm","2125","Schweiz","Amos5813","","chfunkrock","SON","Amos","34,00","5813","","","17.06.99","Amos","17.38",""
"Swinging Army Big Band","2126","Schweiz","Amos5841","","charmybigband","SON","Amos","34,00","5841","","","17.06.99","Amos","17.38",""
"Millennium Percussion Hit","2127","Schweiz","Amos5882","","chmillennium","SON","Amos","34,00","5882","","","17.06.99","Amos","17.38",""
"Frankfurter Fanfarenparty","2128","Deutschland","Amos5790","","dfanfarenparty","SON","Amos","34,00","5790","","","17.06.99","Amos","17.38",""
"Berlin sagt danke","2129","International","Amos5884","","intberlinsagtdanke","KOB","Amos","34,00","5884","","","17.06.99","Amos","17.38",""
"Classical Sonatas for Tromborne & Piano","2130","Dänemark","Amos5872","","dkcarstensvanberg","KMB","Amos","34,00","5872","","","17.06.99","Amos","17.38",""
"Ensamble Argentino De Clarinetes","2131","Argentinien","Amos5867","","argenensamble","KMH","Amos","34,00","5867","","","17.06.99","Amos","17.38",""
"Camerata St. Petersburg","2132","Russland","Amos5840","","russcamerata","SON","Amos","34,00","5840","","","17.06.99","Amos","17.38",""
"Tambouren Feuerwerk","2133","Schweiz","Amos5812","","chtambouren","SON","Amos","34,00","5812","","","17.06.99","Amos","17.38",""
"Rimmer","2134","Großbritannien","Doyen CD 080","","","BRB","","","","","","17.06.99","Doyen","",""
"Galakonzert 16. Schweizerischer Brass Band Wettbewerb 1990","2135","Schweiz","Amos 5664","","chgalakonzert16","BRB","Amos","34,00","5664","","","17.06.99","Amos","17.38",""
"Gala Primavera","2136","Österreich","Amos 5874","Das hier anzutreffende Programm des Linzer Orchesters der Post-Telekom-Austria (PTA) schlägt glaubhaft einen musikalischen Bogen von der Wiener Operette des Franz von Suppé über amerikanische Solowerke zur Blasmusik der Gegenwart (Doss, Wimmer, de Meij) und vernachlässigt dabei weder die Unterhaltung noch den Marsch.","oestgalaprimavera","KOB","Amos","34,00","5874","","","17.06.99","Amos","17.38",""
"Kernstock Kapelle Pöllau","2137","Österreich","Amos 5891","Dokumentation eines überaus gelungenen Konzertes während der ersten »Mid Europe« 1998 in Schladming. Vier der wichtigsten zeitgenössischen österreichischen Komponisten sind ebenso vertreten wie drei der wichtigsten Komponisten aus der »k.u.k.«-Epoche.","oestkernstock","KOB","Amos","34,00","5891","","","17.06.99","Amos","17.38",""
"Top of Ten","2138","Schweiz","Amos 5899","","chtopoften","KOB","Amos","34,00","5899","","","17.06.99","Amos","17.38",""
"Zentralorchester der Armee Weissrusslands","2139","Weissrussland","Amos 5740","","wrweissrussland","KOB","Amos","34,00","5740","","","17.06.99","Amos","17.38",""
"Gruß aus Mecklenburg","2140","Deutschland","Amos 5822","","dmecklenburg","KOB","Amos","34,00","5822","","","18.06.99","Amos","17.38",""
"4. Swiss Open Contest 1993","2141","International","Amos 5737","","int4swisscontest","BRB","Amos","34,00","5737","","","18.06.99","Amos","17.38",""
"5. Swiss Open Contest 1994","2142","International","Amos 5757","","int5opencontest","BRB","Amos","34,00","5757","","","18.06.99","Amos","17.38",""
"Happy-Go-Lucky – Unterhaltungsmusik made in Switzerland","2143","Deutschland","Amos 5718","","dhappygolucky","KOB","Amos","34,00","5718","","","18.06.99","Amos","17.38",""
"Highlights Internationales Blasmusik Festival Bern 1988","2144","International","Amos 5612","","inthighlightbern","KOB","Amos","34,00","5612","","","18.06.99","Amos","17.38",""
"Toccata in Rock – 10. Swiss Entertainment Contest","2145","International","Amos 5807","Einige hörbare Heiterkeitsausbrüche im Publikum lassen vermuten, daß beim 10. Swiss Entertainment Contest auch außergewöhnliche Show-Elemente zum Tragen kamen. Sollte dies bei den Bands zur Regel werden, dann müßte man solche Veranstaltungen in Zukunft wohl eher auf Video dokumentieren.","inttoccatarock","BRB","Amos","34,00","5807","","","18.06.99","Amos","17.38",""
"Savatan Brass","2146","Schweiz","Amos 5875","Schon mit dem schwungvollen Auftakt »Tre Stelle« wird klar, dass man auch vom Rekrutenspiel aus Savatan ein eigenes Profil erwarten darf, zumal es sich hier tatsächlich um eine Brass-Formation innerhalb der Militärmusik handelt. Es ist daher klar, dass neben der (obligatorischen) Reverenz an die Romandie der Brass-Charakter das musikalische Programm der CD bestimmen wird. Da ist die schweizerische Note nicht zu übersehen, aber auch nicht der musikalische Griff ins Heimatland der Brassbands.","chsavatanbrass","BRB","Amos","34,00","5875","","","18.06.99","Amos","17.38",""
"One Moment in Time","2147","Schweiz","Amos 5742","","chonemomentintime","KOB","Amos","34,00","5742","","","18.06.99","Amos","17.38",""
"The Planets","2148","Schweiz","Amos 5767","","chtheplanets","KOB","Amos","34,00","5767","","","18.06.99","Amos","17.38",""
"Säbeltanz - On Tour with the Band of the Russian Navy","2149","Russland","Amos 5810","","russsaebeltanz","KOB","Amos","34,00","5810","","","18.06.99","Amos","17.38",""
"8. Swiss Entertainment Contest ","2150","Schweiz","Amos 5755","","chswissentertainment","BRB","Amos","34,00","5755","","","18.06.99","Amos","17.38",""
"Luftbrückendank – Spitzenformationen der Militärmusik spielen zur Erinnerung an die Berliner Luftbrücke","2151","Deutschland","Amos 5864","","ddanke","KOB","Amos","34,00","5864","","","18.06.99","Amos","17.38",""
"Highlights","2153","Schweiz","Amos 5854","","cghighlights","SON","Amos","34,00","5854","","","18.06.99","Amos","17.38",""
"International Band Indoors","2154","International","Amos 5792","","intbandindoors","BBEBRBKOBVOB","Amos","34,00","5792","","","18.06.99","Amos","17.38",""
"Mine-Ex ","2155","International","Amos5873","","intmineex","KOBBRB","Amos","34,00","5873","","","18.06.99","Amos","17.38",""
"2. International Band Indoors","2156","International","Amos5821","","int2bandindoors","KOBBBEBRB","Amos","34,00","5821","","","18.06.99","Amos","17.38",""
"Tournai Forever","2157","International","De Haske 198.010","","nltournaiforever","KOBBRB","De Haske","35,00","198.010","","","21.06.99","Haske","17.9",""
"Thunderbirds","2158","Japan","De Haske 7.004.3","","jpthunderbirds","KOB","De Haske","35,00","7.004-3","","","21.06.99","Haske","17.9",""
"'S Zähni esch 's zähni","2159","Schweiz","Amos 5684","","chspiel","KOB","Amos","34,00","5684","","","21.06.99","Amos","17.38",""
"100 Jahre Musikverein Reigoldswil","2160","Schweiz","Amos 5656","","chreigoldswil","KOB","Amos","34,00","5656","","","21.06.99","Amos","17.38",""
"March Music – Sound a Flourish","2161","Russland","Amos 5721","","russmarchmusic","KOB","Amos","34,00","5721","","","21.06.99","Amos","17.38",""
"Galakonzert 17. Schweizerischer Brass Band Wettbewerb 1991","2162","Schweiz","Amos 5699","","chgalakonzert","BRB","Amos","34,00","5699","","","21.06.99","Amos","17.38",""
"Nostalgie","2163","Schweiz","Amos 5856","Rekrutenspiele gehören zum Standardangebot des Tonstudios Amos. »Standard« steht hier für gleichbleibend hohe Qualität. Hier ist denn auch wieder eine Porduktion mit eigenständiger Note gegeben. Fesselnde Originalkompositionen (McBeth),selten gehörte Transkriptionen mit Anspruch (u.a. Gershwin), der Musical-Klassiker »My Fair Lady« in einer Fassung für Blasorchester und Männerchor sowie schwungvolle, nur selten gespielte Märsche ergeben den farbiogen Blasorchesterteil der CD.","chnostalgie","KOB","Amos","34,00","5856","","","21.06.99","Amos","17.38",""
"In Concert  ","2164","Niederlande","World Wind Music","","nlinconcertthorn","KOB","Carpe Diem Musikverlag","35,00","WWM500.046","","","22.06.99","WWM","17.9",""
"More Marches 2","2165","Niederlande","Molenaar 31.1058.72","","nlmoremarches2","KOB","Molenaar Edition BV","37,50","31.1055.72","","","23.06.99","Molenaar","19.17",""
"The Best of Novelties","2166","Niederlande","Molenaar 31.1056.72","","nlnovelties","KOB","Molenaar Edition BV","37,50","31.1056.72","","","23.06.99","Molenaar","19.17",""
"Curtain up!","2167","Japan","KOCD-3017","","jpcurtainup","KOB","Molenaar Edition BV","44,50","KOCD3017","","","24.06.99","KOCD","22.75",""
"Marching Europeans","2168","Niederlande","Molenaar MBCD 31.1002.72","","nlkmk","KOB","Molenaar Edition BV","37,50","31.1002.72","","","24.06.99","Molenaar","19.17",""
"Konzert","2169","Schweiz","Wildenstein","","","KOB","","","","","","24.06.99","Wildenstein","",""
"Belgian Military Marches – Volume 2","2170","Belgien","René Gailly 87 055","","belrenegailly","KOB","Molenaar Edition BV","37,50","CD87055","","","24.06.99","Gailly","19.17",""
"New  Compositions for Concertband 1","2171","Niederlande","Molenaar 31.1005.72","","nlkoninkljke","KOB","Molenaar Edition BV","37,50","31.1005.72","","","30.06.99","Molenaar","19.17",""
"Spot on the Soloist","2172","Niederlande","Molenaar 31.1004.72","Zusammenstellung einiger unterhaltender Solonummern aus dem Molenaar-Verlag. Die Anforderungen gehen auch bei den Solisten kaum über die Oberstufe hinaus.","nlspotonthesoloist","KOB","Molenaar Edition BV","37,50","31.1004.72","","","30.06.99","Molenaar","19.17",""
"Edelweißkonzert 1998","2174","Österreich","TSS  70016","","edelweiss","KOB","TSS-Tonstudio Stubai","31,00","70016","","","01.07.99","TSS","15.85",""
"175 Jahre Musikkapelle Mutters","2175","Österreich","TSS 70001","","oestmusikkapellemutters","KOB","TSS-Tonstudio Stubai","31,00","70001","","","01.07.99","TSS","15.85",""
"Tiroler Landeswertungsspiele 1992","2176","Österreich","TSS 305 003","","oestlandesverband","KOB","TSS-Tonstudio Stubai","37,00","305003","2","","01.07.99","TSS","18.92",""
"Gruß aus Kufstein","2177","Österreich","TSS  309 009","","oestkufstein","KOB","TSS-Tonstudio Stubai","31,00","309009","","","01.07.99","TSS","15.85",""
"Musikkapelle Längenfeld 160 Jahre","2178","Österreich","TSS 308 003","","oestlaengenfeld160","VOBKOB","TSS-Tonstudio Stubai","31,00","308003","","","01.07.99","TSS","15.85",""
"Edelweißkonzert 1997","2179","Österreich","TSS 310 005","","oestedelwisskonzerttirol","KOB","TSS-Tonstudio Stubai","31,00","310005","","","01.07.99","TSS","15.85",""
"50 Jahre Gendarmeriemusik Tirol","2180","Österreich","TSS 70008","","oest50jahretirol","KOB","TSS-Tonstudio Stubai","31,00","70008","","","01.07.99","TSS","15.85",""
"100 Jahre Musikverein Braz","2181","Schweiz","TSS 70012","","ch100jahrebraz","KOB","TSS-Tonstudio Stubai","31,00","70.012","","","01.07.99","TSS","15.85",""
"Original Tiroler Märsche – Musikbezirk Wipptal-Stubaital","2182","Österreich","TSS 304 002","","oestorginaltiroler","KOB","TSS-Tonstudio Stubai","31,00","304002","","","01.07.99","TSS","15.85",""
"Jubiläumsklänge","2183","Südtirol","TSS 308 006","","itmusikenneberg","KOB","TSS-Tonstudio Stubai","31,00","308006","","","01.07.99","TSS","15.85",""
"Das große Tor von Kiew","2184","Österreich","TSS 308 007","","","KOB","","","","","","01.07.99","TSS","",""
"175 Jahre Musikkapelle Neustift im Stubai","2185","Österreich","TSS 310 003","","oest175neustift","KOBVOB","TSS-Tonstudio Stubai","31,00","310003","","","02.07.99","TSS","15.85",""
"175 Jahre Musikkapelle Sistrans","2186","Österreich","TSS 310 007","","oest175sistrans","KOBVOB","TSS-Tonstudio Stubai","31,00","310007","","","02.07.99","TSS","15.85",""
"200 Jahre Peter-Anich-Musik Oberpfuss","2187","Österreich","TSS 310 006","","oest200peteranich","KOB","TSS-Tonstudio Stubai","31,00","310006","","","02.07.99","TSS","15.85",""
"Trachtenmusikkapelle Abtenau","2188","Österreich","TSS 70005","","oestabtenau","KOBVOB","TSS-Tonstudio Stubai","31,00","70005","","","02.07.99","TSS","15.85",""
"Marsch-Collection Vol. 1","2189","International","Rundel MVSR 014","","intrundelmarsch1","KOB","Rundel","35,00","MVSR014","","","05.07.99","Rundel","17.9",""
"The Complete Marches of John Philip Sousa","2190","USA","WFR (auch über Rundel: TDIV 248)","","usathecompletemarches","KOB","Carpe Diem Musikverlag","178,90","WFR300","5","","06.07.99","WFR","91.47",""
"Tabor","2191","Luxemburg","Bronsheim","","","KOB","","","","","","06.07.99","Bronsheim","",""
"Iocundum","2192","Luxemburg","Bronsheim","","","KOB","","","","","","06.07.99","Bronsheim","",""
"Howarth","2193","Norwegen","Doyen CD 066","Imposante Werkschau eines Komponisten, der viel zur »zeitgenössischen« Erweiterung des Brassband-Repertoires beigetragen hat. Für Neulinge auf dem Gebiet der Brassband-Musik nicht unbedingt geeignet.","norhowarth","BRB","Carpe Diem Musikverlag","39,90","DCD066","","","06.07.99","Doyen","20.4",""
"Sparke","2194","International","Doyen CD 049","","intsparke","BRB","Carpe Diem Musikverlag","39,90","DCD049","","","06.07.99","Doyen","20.4",""
"Euregio Musikfestival","2195","International","Koch 324 358","Dokumentation des 1. Euregio-Musikfestivals, das am Himmelfahrtswochenende 1999 in Sonthofen / Oberallgäu stattfand.","euregio","KOB","Koch Musikverlage","27,80","324358","","","06.07.99","KOCH","14.21",""
"Famous Arrangements by Johan de Meij","2196","Niederlande","World Wind Music 500.016","","nlfamousmeij","KOB","Carpe Diem Musikverlag","39,90","WWM500.016","","","06.07.99","WWM","20.4",""
"In Honor of America","2197","USA","Summit DCD 1003","","usainhonorofamerica","KOB","Carpe Diem Musikverlag","39,90","DCD1003","","","06.07.99","SUMMIT","20.4",""
"Ja Baixen Vol. 1","2199","Spanien","Ja Baixen","","","KOB","","","","","","06.07.99","Ja Baixen","",""
"Ja Baixen Vol. 2","2200","Spanien","Ja Baixen","","","KOB","","","","","","06.07.99","Ja Baixen","",""
"Ja Baixen Vol. 3","2201","Spanien","Ja Baixen","","","KOB","","","","","","06.07.99","Ja Baixen","",""
"Ja Baixen Vol.4 (Serpentines i Confetti) ","2202","Spanien","Ja Baixen","","","KOB","","","","","","06.07.99","Ja Baixen","",""
"Ja Baixen Vol. 5 (José Ma. Valls Satorres) ","2203","Spanien","Ja Baixen","","","KOB","","","","","","06.07.99","Ja Baixen","",""
